date,open,high,low,close,volume,dividend_amount
01-04-2005,257,261,256,259.9,284545,0
04-04-2005,261.4,290,259.75,262.35,505747,0
05-04-2005,263,263,256,259.75,373892,0
06-04-2005,260.1,261,258,259.4,114898,0
07-04-2005,261.35,262,251.6,252.55,635680,0
08-04-2005,253,255,250.2,251.5,340430,0
11-04-2005,253.9,254,247.95,248.9,501037,0
12-04-2005,250,251.25,248.2,249.8,139443,0
13-04-2005,252,253.4,248.6,249.35,366895,0
15-04-2005,251.4,251.4,233,234.4,1442920,0
18-04-2005,236,237.5,226,232.1,1316470,0
19-04-2005,235.9,239.5,232,233.8,518545,0
20-04-2005,237.05,239,235,238.35,348920,0
21-04-2005,239.95,241.95,236.05,241.25,268933,0
22-04-2005,244.5,246.75,240.15,244.4,681877,0
25-04-2005,249,249,241.9,243.6,144778,0
26-04-2005,245,247,240.4,243.75,388377,0
27-04-2005,245,259.5,243.5,254.7,1696897,0
28-04-2005,255,258.75,249,257.8,570745,0
29-04-2005,257,268.3,254,263.7,1279505,0
02-05-2005,266.9,269,262.8,265.6,510130,0
03-05-2005,265,268,263.15,264.8,366402,0
04-05-2005,265.3,267.9,261.55,266.45,355477,0
05-05-2005,268.8,270.25,265.5,266.55,240640,0
06-05-2005,266.7,273,265.1,271.65,584717,0
09-05-2005,272.5,277,270,274.9,775212,0
10-05-2005,274.9,277.3,273,274.35,349132,0
11-05-2005,272.75,277.4,271.1,276.45,202528,0
12-05-2005,275,279,275,277.05,117775,0
13-05-2005,277,283,276,282.2,396312,0
16-05-2005,283.3,285.65,279.05,280.3,193210,0
17-05-2005,280.5,281.5,276.55,279.05,221755,0
18-05-2005,278.15,279.5,275,277.65,457010,0
19-05-2005,279.25,280.45,275.5,276.9,330795,0
20-05-2005,277.9,277.9,272.05,273.3,371195,0
23-05-2005,274.4,275.6,272.05,273.25,202210,0
24-05-2005,274,279,273,278.5,190530,0
25-05-2005,280,283.45,279.35,282.2,249125,0
26-05-2005,282.95,286,282.2,285.35,297063,0
27-05-2005,287.5,289,284.1,287.05,509615,0
30-05-2005,288,292,287,289.75,441337,0
31-05-2005,290,290.85,288,289.45,155098,0
01-06-2005,291,293.3,290.25,292.35,408660,0
02-06-2005,293.95,294.5,288,289.55,258268,0
03-06-2005,288.3,292,286,290.15,130928,0
06-06-2005,290,295,285.75,288.9,510270,0
07-06-2005,290.05,292,288.05,290.2,155988,0
08-06-2005,290.85,297,290,295.2,413110,0
09-06-2005,296.5,299,292.15,293.65,290735,0
10-06-2005,295.95,295.95,290,290.9,105028,0
13-06-2005,289,291.9,285.65,289.75,163155,0
14-06-2005,291.7,291.7,286.5,290.15,134193,0
15-06-2005,290,291,287,287.85,83783,0
16-06-2005,289,290,285,286,168835,0
17-06-2005,286.8,290,283.55,284.65,133000,0
20-06-2005,290.85,290.85,282.05,284.6,165010,0
21-06-2005,286,309.3,285.3,304.75,2484345,0
22-06-2005,305,314,305,312.6,2159270,0
23-06-2005,315,316,307.55,310.8,682642,0
24-06-2005,310,317.95,306,314.25,751702,0
27-06-2005,315.3,316,310,310.3,408122,0
28-06-2005,310,316.85,309.25,310.65,4519325,0
29-06-2005,311.5,312.8,308,309.8,885617,0
30-06-2005,311,316.85,311,313.6,447122,0
01-07-2005,314.2,322,313,319.1,1015832,0
04-07-2005,322,330.45,320,329.05,799292,0
05-07-2005,329,331.9,315.1,318.95,631280,0
06-07-2005,322,323.9,319,320.2,277738,0
07-07-2005,324,325,312.3,313.8,389672,0
08-07-2005,316.5,319.9,314.1,317.25,334055,0
11-07-2005,319,326,317.6,318.8,234740,0
12-07-2005,319.25,327,318.1,325.65,543800,0
13-07-2005,328.5,332.5,321.1,323.1,541590,0
14-07-2005,322,328.3,321.1,325.15,349747,0
15-07-2005,326,332,326,330.65,353267,0
18-07-2005,334,338,332.05,332.95,455197,0
19-07-2005,334.9,336.75,331,333.1,264103,0
20-07-2005,334.35,337,329.25,331.35,315763,0
21-07-2005,333.9,338,330,332.5,256268,0
22-07-2005,333,343.45,332.3,340.3,299590,0
25-07-2005,342,347,340.3,342.1,461042,0
26-07-2005,345,347.5,334.05,335.75,743730,0
27-07-2005,344.95,345,336,338,105553,0
29-07-2005,340,340.9,333,336.3,144305,0
01-08-2005,332,338,332,334.45,103808,0
02-08-2005,334,343,334,337.9,367992,0
03-08-2005,340,340,334,336.05,187468,0
04-08-2005,335,339.95,335,336.9,130770,0
05-08-2005,339,342,337,340.35,361062,0
08-08-2005,345,345,330,333.2,135123,0
09-08-2005,333,333,320,322,663625,0
10-08-2005,327,327,320.2,322.15,600017,0
11-08-2005,325.9,338,323,336,283298,0
12-08-2005,338,346.9,335.15,345.45,722987,0
16-08-2005,348.4,351,346.5,348,222523,0
17-08-2005,349.9,352.45,346.5,350.8,417777,0
18-08-2005,351.95,352.65,330.05,348.95,129058,0
19-08-2005,350.05,355,347,349.75,468412,1.4
22-08-2005,353,371.25,349,357.4,375757,0
23-08-2005,359,360,342,346.45,223535,0
24-08-2005,345.1,350.95,342.1,348.7,305760,0
25-08-2005,350,351.85,346,350.45,138825,0
26-08-2005,353,357.25,350,353.35,187268,0
29-08-2005,351.25,351.95,341,342.65,164608,0
30-08-2005,346,347.9,342,343.8,73938,0
31-08-2005,348,348,341,341.8,97000,0
01-09-2005,346,348.75,343,344.2,76975,0
02-09-2005,346,349.4,344,347.15,94250,0
05-09-2005,350.7,358,350,355.15,308188,0
06-09-2005,357.85,366.5,357.85,364.7,459520,0
08-09-2005,369,374,367,368.6,245568,0
09-09-2005,370,370,364.1,365.3,129218,0
12-09-2005,368.15,371.5,362.2,364.75,133560,0
13-09-2005,365,366.1,361.1,362.6,175225,0
14-09-2005,362.2,365,357,360.2,138773,0
15-09-2005,361.5,362.5,356.55,360.85,269090,0
16-09-2005,364.9,364.9,361,363.7,112235,0
19-09-2005,366.5,371,366.25,368.35,177718,0
20-09-2005,366,368.5,350,363.45,132978,0
21-09-2005,358,366,352.15,354.9,384655,0
22-09-2005,354.55,357.7,348,349.1,292990,0
23-09-2005,347.1,354,343.5,347.15,204830,0
26-09-2005,350,363,347.9,359.6,242813,0
27-09-2005,363,364,358,359.3,389485,0
28-09-2005,360,364.8,359,362.8,94638,0
29-09-2005,364,384.8,363.5,380.8,933512,0
30-09-2005,380,383,374.05,380.05,322668,0
03-10-2005,381,396.5,378,390.55,641977,0
04-10-2005,393,394,379.25,380.35,1361035,0
05-10-2005,381.05,383,376.25,378.7,1449262,0
06-10-2005,375,379.75,370,377.7,2319260,0
07-10-2005,378,379.5,365,366.85,681797,0
10-10-2005,368,369.85,358,363.4,218753,0
11-10-2005,368.8,370,360,367.7,220133,0
13-10-2005,367.1,374.9,363.9,368.7,575582,0
14-10-2005,370,370,361.2,367.85,301910,0
17-10-2005,372,393.7,370,386.2,1478770,0
18-10-2005,386.2,400.8,386.2,396.4,1283455,0
19-10-2005,395.55,398,380,382.35,1230730,0
20-10-2005,387,390,369.15,374.5,409477,0
21-10-2005,372.9,374.9,367.15,369.3,590422,0
24-10-2005,373,375,362.1,365,688632,0
25-10-2005,365.05,371.8,354,367.05,565580,0
26-10-2005,368,378,365,374.5,858917,0
27-10-2005,375,376,352,358.65,2010945,0
28-10-2005,360,362.9,340,348.25,1256480,0
31-10-2005,350,360.75,350,359.9,479960,0
02-11-2005,358.1,362,351,359.4,409192,0
07-11-2005,361.5,376.65,357.25,375.05,402552,0
08-11-2005,378,381.75,376,377.95,311155,0
09-11-2005,379,388.85,374.3,376.55,265185,0
10-11-2005,378.1,381.6,375.1,376.65,166913,0
11-11-2005,379.7,384.8,377.1,380.25,265583,0
14-11-2005,382,385,376.7,381.65,424150,0
16-11-2005,382.9,387.2,381.15,384.6,186260,0
17-11-2005,385,389,382.15,385.7,156163,0
18-11-2005,388.05,394.5,388.05,392.45,540752,0
21-11-2005,394.7,405.2,394.7,398.15,977175,0
22-11-2005,399,402,391.5,393.5,184155,0
23-11-2005,395,397.5,390.15,394.95,146383,0
24-11-2005,398,408.25,398,405.45,613370,0
25-11-2005,408,411,404.5,406.4,309718,0
28-11-2005,407.95,412.9,406.1,411.15,293475,0
29-11-2005,412,416.5,408.2,409.85,403410,0
30-11-2005,412.4,414.75,395.05,397.65,320585,0
01-12-2005,394.5,416.7,388,413.15,601985,0
02-12-2005,415,424,412.5,421.55,787570,0
05-12-2005,424.6,425,412,414,201030,0
06-12-2005,415,418,410,413.15,148923,0
07-12-2005,412.5,415.75,410.5,412.8,140538,0
08-12-2005,413,429.3,413,427.05,452990,0
09-12-2005,429.9,434.75,425,426.1,287943,0
12-12-2005,429.5,434.8,428.05,430.65,170438,0
13-12-2005,433.5,436.4,428.3,429.9,188810,0
14-12-2005,430,434.85,425.3,428,100215,0
15-12-2005,429.9,435,428,430.85,150613,0
16-12-2005,432.9,433.5,421.35,425.45,496862,0
19-12-2005,427.95,434,425.45,432.2,267238,0
20-12-2005,435,438,426.55,428.35,134598,0
21-12-2005,430,432,429.05,431.15,152435,0
22-12-2005,435.9,440,432.5,436.9,434130,0
23-12-2005,439.2,440,420.15,430.3,254225,0
26-12-2005,431,433.8,427,430.5,208803,0
27-12-2005,433.8,438,427,431.7,146305,0
28-12-2005,433.8,439,430,431.55,177925,0
29-12-2005,433.8,444,432.5,441.2,356970,0
30-12-2005,444,446.95,440,443.4,332335,0
02-01-2006,445,446,438.05,441.15,77145,0
03-01-2006,442.95,443.7,437.05,438.3,155023,0
04-01-2006,440.75,447.6,440,441.15,88815,0
05-01-2006,442.5,447.7,442.5,444.25,153880,0
06-01-2006,446,446,436,440.15,312458,0
09-01-2006,445,451.8,441.1,443.95,271813,0
10-01-2006,447,447,438.8,439.6,320420,0
12-01-2006,440,448,438,441.45,130038,0
13-01-2006,446,447,438,439.5,102978,0
16-01-2006,438,443.75,436,440.2,229965,0
17-01-2006,440,444.8,434,436.95,98668,0
18-01-2006,436,436,425.05,433,790102,0
19-01-2006,435,443.9,435,440.9,151288,0
20-01-2006,443,443,436.25,440,300513,0
23-01-2006,442,443,436.45,441.25,73973,0
24-01-2006,443,446,430,431.85,372770,0
25-01-2006,439.65,444.95,433.2,435.15,388837,0
27-01-2006,437.55,444.75,437,442.7,309535,0
30-01-2006,445.4,447.85,437.5,442.75,392372,0
31-01-2006,445,445.9,440,441.3,149195,0
01-02-2006,441,452,439,441.85,484212,0
02-02-2006,471.35,496,471.35,490.3,5127052,0
03-02-2006,492,501.3,481.5,483.65,2712187,0
06-02-2006,488,500.8,485,496,1058752,0
07-02-2006,499.95,514.95,496.6,511.5,1351737,0
08-02-2006,514.5,559.8,510,552.85,4512102,0
10-02-2006,560,581.75,558.15,561.5,3643445,0
13-02-2006,575,587,562.15,565.15,3009330,0
14-02-2006,570,570,535.25,540,1856215,0
15-02-2006,548,554.9,540.05,543.8,1205720,0
16-02-2006,548,549,539.1,540.75,618725,0
17-02-2006,541,544,527,529.2,615897,0
20-02-2006,550,553,535,542.15,1595597,0
21-02-2006,547.6,550,540,542.75,830275,0
22-02-2006,543.5,562,543.5,558.85,1745140,0
23-02-2006,570,570,557.05,558.4,644247,0
24-02-2006,560,562.5,549.75,552,381195,0
27-02-2006,554.9,558.6,551,553.2,347955,0
28-02-2006,555,556.8,548,551.9,282165,0
01-03-2006,552,559.9,550,554.05,367272,0
02-03-2006,554.05,558.75,549.55,551,252275,0
03-03-2006,552,555,548.8,550.2,226558,0
06-03-2006,555.95,571,552,561.7,880790,0
07-03-2006,567.9,579.75,567,570.5,762297,0
08-03-2006,569,608,566,585.35,3228372,0
09-03-2006,587.55,591.9,571.5,574.85,1417460,0
10-03-2006,578,592.4,578,582.9,956280,0
13-03-2006,588.8,591,580.1,582.5,328925,0
14-03-2006,584.4,590.9,575.1,577.3,518907,0
16-03-2006,580,584,577.25,579.25,289353,0
17-03-2006,585,586,578,579.95,400267,0
20-03-2006,582,591,581,589.2,516585,0
21-03-2006,595.9,610.3,593.1,602.25,1680012,0
22-03-2006,606,620.95,603.5,608.8,1567527,0
23-03-2006,615,618,602,606.75,545440,0
24-03-2006,607.5,634.9,605.5,626.65,862845,0
27-03-2006,635.3,647.8,634.85,639.3,1074425,0
28-03-2006,639.9,647,629,631.65,600625,0
29-03-2006,637.8,642.8,632.5,637.25,590527,0
30-03-2006,640,644.95,635,637,514235,0
31-03-2006,645,665,637.05,661.95,1046027,0
03-04-2006,665,692,665,686.65,930912,0
04-04-2006,689,701,689,694.65,782707,0
05-04-2006,697.5,754.5,697,745.4,2846687,0
07-04-2006,751.25,761.8,705,723.45,3578570,0
10-04-2006,726.8,736.5,720,724.3,1704872,0
12-04-2006,730.7,730.7,675.05,686.45,1744005,0
13-04-2006,688,688.7,590,651.9,5196750,0
17-04-2006,660,676.25,649,659.95,1765127,0
18-04-2006,665,702.9,665,679.8,2552422,0
19-04-2006,687,692,663,671.25,1620062,0
20-04-2006,678.7,678.7,653,661.9,1459472,0
21-04-2006,662,678,653,659.25,2114117,0
24-04-2006,273.8,277,252,260,898619,0
25-04-2006,262,265,244.25,247.7,1452210,0
26-04-2006,251.5,264.8,251.5,262.55,1431888,0
27-04-2006,263.95,266.9,258,260.4,903610,0
28-04-2006,255,257.5,225,253.45,2010794,0
02-05-2006,263.9,269.7,261,263.15,575118,0
03-05-2006,265.65,268,260.2,266.4,491095,0
04-05-2006,270.4,274.5,265.1,268.65,1025586,0
05-05-2006,271.45,276.9,268.5,274.9,579249,0
08-05-2006,275.1,280.35,271,272.5,716071,0
09-05-2006,273.9,275.6,267.5,274.2,484470,0
10-05-2006,276.9,277.25,272,272.35,261065,0
11-05-2006,275.9,275.9,270.05,270.75,263017,0
12-05-2006,270,273,266,269.7,319234,0
15-05-2006,271.15,274,262.2,265.65,415528,0
16-05-2006,263.5,270,245,262.85,763282,0
17-05-2006,266.8,266.9,257.7,258.65,727404,0
18-05-2006,255,256,240,244.65,1102583,0
19-05-2006,248,254.3,218,221.5,2148985,0
22-05-2006,224,235,178,225.55,1862255,0
23-05-2006,225.55,228,206,227.05,2909749,0
24-05-2006,235,238.4,221.1,230.65,1361216,0
25-05-2006,230.65,230.65,218,223.25,713860,0
26-05-2006,224.15,236.65,224.15,233.85,682808,0
29-05-2006,237.4,240.5,234.1,236.5,379298,0
30-05-2006,238,244.9,232.05,241.45,1116556,0
31-05-2006,236.75,239.9,221.7,229.5,954345,0
01-06-2006,233,236,215,219.3,1086020,0
02-06-2006,220,224.7,210,222.4,909272,0
05-06-2006,222.4,227,216.15,217.85,372503,0
06-06-2006,215,218.9,206.1,212.8,1911515,0
07-06-2006,209.1,215.2,205.1,211.6,806475,0
08-06-2006,208,209,195.1,198.55,1405169,0
09-06-2006,199,207,193,203.85,848851,0
12-06-2006,204.4,206,195.1,198.1,569521,0
13-06-2006,196,196,188.25,191.15,603999,0
14-06-2006,191.6,198.9,190,192,527773,0
15-06-2006,195,204.9,194,202.1,544703,0
16-06-2006,206,213.95,206,210.35,802373,0
19-06-2006,208.35,224.35,205,221.25,783513,0
20-06-2006,222,222,213.5,217.05,511260,0
21-06-2006,216.45,221.95,214,220.05,436303,0
22-06-2006,226.7,230,223,224.6,522706,0
23-06-2006,223.9,227.25,217.5,226.4,510526,0
26-06-2006,229.9,234.3,215.1,217.75,921958,0
27-06-2006,220,222.9,207,214.1,2016919,0
28-06-2006,211.1,216.25,208,212.55,484395,0
29-06-2006,214.5,218,206.1,209.65,902851,0
30-06-2006,213.95,218.9,212,215.8,896307,0
03-07-2006,216.3,217,212.85,214.4,600407,0
04-07-2006,216,216.95,209,210.25,1049980,0
05-07-2006,211,217.8,208.25,216.65,1164701,0
06-07-2006,219.8,219.8,213.25,215.65,553871,0
07-07-2006,220,220,210,211,590429,0
10-07-2006,210,214.7,208.5,214,489349,0
11-07-2006,212.1,222,212,220.8,1213026,0
12-07-2006,215.2,223.4,214.25,222.4,715727,0
13-07-2006,220.2,227.3,218.5,226.45,832781,0
14-07-2006,225,225,219,222.25,519467,0
17-07-2006,221.5,222,212.1,214.2,519146,0
18-07-2006,214.9,217.9,212,216.8,604503,0
19-07-2006,220,221,211.1,212.45,450534,0
20-07-2006,215.5,219,214.6,217.75,519397,0
21-07-2006,218,223,216.1,220.15,1030462,0
24-07-2006,221.25,221.25,212.75,215.85,688934,0
25-07-2006,218.5,224.4,217.85,223.1,499367,0
26-07-2006,224.95,229.35,222.2,227.55,591512,0
27-07-2006,227,233,227,231.05,686552,0
28-07-2006,232,234.8,231.2,232.3,607409,0
31-07-2006,233,238.25,233,236,488170,0
01-08-2006,236,237,229.75,231.9,238896,0
02-08-2006,233,235,230.5,234.6,176523,0
03-08-2006,235,237.95,232.05,232.9,527472,0
04-08-2006,233.5,235.9,226.1,227.85,595139,0
07-08-2006,227.8,230.2,225.05,229.85,402464,0
08-08-2006,230.5,234,228.25,230.65,687927,0
09-08-2006,231,234.1,227.05,232.05,429888,0
10-08-2006,234,238.5,232,237,594128,0
11-08-2006,238.2,242.6,238,241.35,632368,0
14-08-2006,242.55,251.15,242,250.2,838117,0
16-08-2006,252,255,245.05,245.9,604412,0
17-08-2006,249.4,249.4,243,244.35,283259,0
18-08-2006,243.5,250.9,242,249.6,599517,2
21-08-2006,252,253.2,248.55,251.3,356926,0
22-08-2006,253,253.95,249.5,251.45,307263,0
23-08-2006,251.7,251.7,245,245.8,224997,0
24-08-2006,244,249.45,242.5,247.05,504446,0
25-08-2006,249,249.4,246,246.9,451802,0
28-08-2006,247.5,247.5,240.6,243.55,513169,0
29-08-2006,246.5,249.35,245,248.5,593640,0
30-08-2006,249,249.9,245.4,248.15,439704,0
31-08-2006,249.8,254.3,248.1,249.95,933141,0
01-09-2006,251,258.6,250.2,257.5,1101805,0
04-09-2006,260,260.9,258,258.4,362941,0
05-09-2006,258.4,262.5,257,261.25,543911,0
06-09-2006,261.5,263.5,260,261.1,365983,0
07-09-2006,259.5,260,253,254,379461,0
08-09-2006,254,257.7,254,256.9,293213,0
11-09-2006,258,259.5,243.5,245,505929,0
12-09-2006,245,251.95,240,249.65,455184,0
13-09-2006,251.9,256.25,251.1,252.4,466336,0
14-09-2006,255,256.2,252,254.15,248080,0
15-09-2006,255,255.9,249,254.6,270224,0
18-09-2006,255,262.15,254.6,260.35,713578,0
19-09-2006,261.8,262.95,251,254.4,323209,0
20-09-2006,252,257.9,250,256.2,224888,0
21-09-2006,260,262,257,259.95,411302,0
22-09-2006,259.5,261,256,260.15,305709,0
25-09-2006,258.7,262.2,257.7,259.25,303423,0
26-09-2006,261,261.1,256.95,260.55,215341,0
27-09-2006,262,265.9,262,264.9,460533,0
28-09-2006,266,268.9,261,264,448112,0
29-09-2006,264.75,265.3,261.25,262.25,126305,0
