date,open,high,low,close,volume,dividend_amount
2010-06-11,1268.0,1268.0,1237.1,1241.95,1038695.0,0.0
2010-06-14,1249.95,1260.0,1242.0,1253.35,505815.0,0.0
2010-06-15,1255.0,1255.0,1231.3,1245.85,432065.0,0.0
2010-06-16,1250.0,1251.9,1215.05,1219.7,1085895.0,0.0
2010-06-17,1222.0,1222.0,1192.0,1215.05,1351320.0,0.0
2010-06-18,1212.0,1227.0,1203.0,1208.5,903225.0,0.0
2010-06-21,1230.0,1252.85,1223.75,1250.05,1217230.0,0.0
2010-06-22,1240.0,1258.7,1231.1,1236.1,697940.0,0.0
2010-06-23,1228.0,1256.0,1227.0,1250.3,777090.0,0.0
2010-06-24,1251.0,1268.0,1248.0,1262.95,1445705.0,0.0
2010-06-25,1255.0,1277.0,1237.2,1247.85,1178370.0,0.0
2010-06-28,1240.0,1266.8,1240.0,1262.55,642500.0,0.0
2010-06-29,1246.3,1258.85,1233.65,1241.6,1052060.0,0.0
2010-06-30,1225.35,1246.9,1222.8,1242.95,805355.0,0.0
2010-07-01,1232.0,1237.7,1216.05,1229.55,673955.0,0.0
2010-07-02,1225.0,1247.8,1225.0,1236.95,407480.0,0.0
2010-07-05,1229.8,1244.75,1226.9,1238.8,357730.0,0.0
2010-07-06,1236.0,1259.0,1236.0,1253.0,733625.0,0.0
2010-07-07,1256.25,1258.9,1230.5,1236.1,667455.0,0.0
2010-07-08,1248.0,1259.45,1240.25,1243.75,460355.0,0.0
2010-07-09,1248.85,1275.0,1248.85,1269.55,756255.0,0.0
2010-07-12,1279.75,1294.3,1266.2,1288.6,933605.0,0.0
2010-07-13,1291.0,1304.0,1281.7,1300.7,631785.0,0.0
2010-07-14,1310.0,1326.0,1305.0,1314.15,1093510.0,0.0
2010-07-15,1324.0,1348.75,1316.7,1344.95,2479565.0,0.0
2010-07-16,1345.0,1367.0,1338.5,1359.1,1057930.0,0.0
2010-07-19,1346.0,1367.8,1343.65,1360.95,1012300.0,0.0
2010-07-20,1365.1,1388.2,1357.0,1371.0,1437175.0,0.0
2010-07-21,1383.7,1383.7,1337.5,1346.3,1058885.0,0.0
2010-07-22,1340.0,1368.0,1333.1,1363.7,1433955.0,0.0
2010-07-23,1370.0,1398.0,1365.0,1390.6,3164445.0,0.0
2010-07-26,1393.0,1398.7,1375.15,1383.95,806055.0,0.0
2010-07-27,1378.0,1397.0,1368.3,1382.2,1335270.0,0.0
2010-07-28,1385.0,1385.0,1340.15,1349.6,1253955.0,0.0
2010-07-29,1350.0,1369.0,1342.0,1362.0,533275.0,0.0
2010-07-30,1360.0,1369.6,1340.0,1345.4,463105.0,0.0
2010-08-02,1345.4,1360.35,1341.0,1351.05,483960.0,0.0
2010-08-03,1358.4,1371.6,1350.0,1358.6,980805.0,0.0
2010-08-04,1362.45,1364.0,1325.55,1332.15,657725.0,0.0
2010-08-05,1335.1,1344.9,1312.45,1317.1,1075735.0,0.0
2010-08-06,1318.1,1330.0,1304.05,1311.75,481080.0,0.0
2010-08-09,1305.0,1321.0,1286.55,1310.05,660740.0,0.0
2010-08-10,1308.0,1317.0,1290.0,1297.0,521880.0,0.0
2010-08-11,1310.0,1310.0,1278.3,1289.65,509430.0,0.0
2010-08-12,1279.1,1320.1,1278.25,1316.8,940615.0,0.0
2010-08-13,1319.9,1336.0,1319.9,1328.45,626325.0,0.0
2010-08-16,1335.0,1346.7,1311.3,1334.75,836845.0,0.0
2010-08-17,1335.0,1344.4,1322.55,1330.5,262225.0,0.0
2010-08-18,1330.0,1355.5,1320.55,1350.7,486730.0,0.0
2010-08-19,1358.6,1365.75,1343.15,1359.05,674735.0,0.0
2010-08-20,1358.0,1375.1,1354.65,1366.25,594025.0,0.0
2010-08-23,1372.0,1385.0,1362.0,1382.3,517030.0,0.0
2010-08-24,1384.1,1384.1,1360.0,1370.45,379360.0,0.0
2010-08-25,1365.0,1378.4,1354.4,1358.2,593045.0,0.0
2010-08-26,1361.0,1373.05,1351.0,1364.0,274950.0,0.0
2010-08-27,1360.0,1383.4,1322.0,1331.85,330615.0,0.0
2010-08-30,1336.0,1347.75,1313.3,1327.6,503145.0,0.0
2010-08-31,1316.0,1335.0,1301.0,1324.85,442000.0,0.0
2010-09-01,1338.0,1353.7,1332.0,1350.15,442775.0,0.0
2010-09-02,1362.95,1394.0,1360.0,1388.5,858325.0,0.0
2010-09-03,1332.3,1394.9,1332.3,1379.95,420890.0,0.0
2010-09-06,1387.0,1407.0,1386.7,1395.9,765115.0,0.0
2010-09-07,1399.6,1406.0,1378.0,1398.25,610940.0,0.0
2010-09-08,1386.9,1391.75,1373.0,1379.25,460300.0,0.0
2010-09-09,1389.0,1391.05,1368.5,1378.7,679065.0,0.0
2010-09-13,1389.0,1432.5,1389.0,1424.55,1354535.0,0.0
2010-09-14,1430.0,1435.0,1407.9,1424.75,738750.0,0.0
2010-09-15,1428.7,1475.0,1428.0,1470.0,1155910.0,0.0
2010-09-16,1470.0,1515.0,1464.0,1484.4,1578030.0,0.0
2010-09-17,1490.5,1510.0,1484.35,1505.65,654405.0,0.0
2010-09-20,1507.0,1560.0,1488.0,1542.35,976365.0,0.0
2010-09-21,1553.0,1580.0,1525.6,1530.9,3352370.0,0.0
2010-09-22,1540.0,1550.95,1516.0,1530.05,490590.0,0.0
2010-09-23,1530.0,1538.5,1488.2,1493.9,1011830.0,0.0
2010-09-24,1490.0,1512.8,1476.1,1506.25,909585.0,0.0
2010-09-27,1512.0,1525.0,1493.6,1505.6,498460.0,0.0
2010-09-28,1507.0,1519.8,1492.1,1507.6,410135.0,0.0
2010-09-29,1518.0,1521.1,1501.35,1508.65,454785.0,0.0
2010-09-30,1502.8,1536.0,1501.05,1531.2,445410.0,0.0
2010-10-01,1536.1,1580.0,1536.1,1572.45,548480.0,0.0
2010-10-04,1581.15,1594.85,1570.0,1576.95,398600.0,0.0
2010-10-05,1580.0,1589.9,1571.35,1575.1,532635.0,0.0
2010-10-06,1585.0,1593.25,1555.0,1565.9,393290.0,0.0
2010-10-07,1565.0,1580.0,1559.0,1565.5,741855.0,0.0
2010-10-08,1573.4,1582.8,1556.0,1571.1,443385.0,0.0
2010-10-11,1590.0,1605.0,1541.05,1551.05,751460.0,0.0
2010-10-12,1550.0,1554.0,1527.25,1542.3,526975.0,0.0
2010-10-13,1554.0,1595.0,1548.05,1588.7,676535.0,0.0
2010-10-14,1600.0,1608.0,1555.5,1563.45,1635905.0,0.0
2010-10-15,1563.0,1568.0,1500.0,1505.8,708355.0,0.0
2010-10-18,1506.0,1506.0,1457.5,1482.05,1214440.0,0.0
2010-10-19,1498.0,1498.0,1460.0,1465.85,920685.0,0.0
2010-10-20,1469.0,1476.65,1451.0,1455.65,583945.0,0.0
2010-10-21,1465.0,1509.3,1460.0,1503.9,856770.0,0.0
2010-10-22,1515.0,1515.0,1461.3,1464.15,482660.0,0.0
2010-10-25,1484.0,1489.9,1461.0,1466.8,546035.0,0.0
2010-10-26,1475.0,1475.0,1456.0,1460.35,521650.0,0.0
2010-10-27,1464.9,1464.9,1440.15,1446.25,380225.0,0.0
2010-10-28,1449.7,1469.8,1441.0,1446.65,371460.0,0.0
2010-10-29,1442.2,1477.95,1432.5,1466.65,488225.0,0.0
2010-11-01,1472.0,1522.0,1472.0,1511.2,337350.0,0.0
2010-11-02,1520.0,1536.9,1513.0,1526.0,477085.0,0.0
2010-11-03,1533.1,1544.0,1528.15,1537.15,273895.0,0.0
2010-11-04,1535.0,1560.0,1535.0,1543.8,289280.0,0.0
2010-11-08,1549.0,1584.9,1532.0,1556.6,1049545.0,0.0
2010-11-09,1550.0,1566.0,1542.0,1557.9,387765.0,0.0
2010-11-10,1561.0,1562.0,1540.0,1547.25,464330.0,0.0
2010-11-11,1550.0,1559.9,1511.1,1523.3,478410.0,0.0
2010-11-12,1525.0,1525.0,1481.0,1491.45,293310.0,0.0
2010-11-15,1495.0,1533.2,1485.9,1523.55,439255.0,0.0
2010-11-16,1525.0,1528.7,1445.5,1466.8,795225.0,0.0
2010-11-18,1508.0,1508.0,1391.0,1426.9,4242630.0,0.0
2010-11-19,1429.0,1434.65,1370.05,1384.1,2102975.0,0.0
2010-11-22,1400.0,1452.0,1371.1,1431.95,1788155.0,0.0
2010-11-23,1419.0,1428.8,1380.2,1421.35,1248970.0,0.0
2010-11-24,1421.0,1432.45,1372.6,1385.4,954965.0,0.0
2010-11-25,1392.0,1395.0,1337.65,1348.7,883320.0,0.0
2010-11-26,1347.0,1364.85,1296.5,1329.2,1386015.0,0.0
2010-11-29,1331.0,1347.05,1322.0,1329.3,725965.0,0.0
2010-11-30,1330.0,1387.9,1313.75,1367.9,882595.0,0.0
2010-12-01,1368.1,1425.0,1368.1,1421.3,543135.0,0.0
2010-12-02,1434.0,1459.9,1423.25,1453.45,715945.0,0.0
2010-12-03,1460.0,1460.0,1392.5,1409.6,817805.0,0.0
2010-12-06,1418.55,1422.3,1376.0,1382.55,467610.0,0.0
2010-12-07,1382.0,1385.0,1306.75,1324.8,1380110.0,0.0
2010-12-08,1319.4,1319.4,1244.0,1251.05,2360240.0,0.0
2010-12-09,1262.9,1299.6,1231.35,1245.0,2907630.0,0.0
2010-12-10,1250.5,1328.95,1248.0,1323.05,1558005.0,0.0
2010-12-13,1346.0,1355.0,1294.6,1324.4,1452995.0,0.0
2010-12-14,1332.0,1334.0,1290.1,1303.25,1362265.0,0.0
2010-12-15,1302.0,1321.0,1281.0,1296.25,980500.0,0.0
2010-12-16,1296.0,1319.0,1286.55,1309.25,1025400.0,0.0
2010-12-20,1309.1,1309.1,1265.1,1270.55,958065.0,0.0
2010-12-21,1279.0,1322.7,1275.0,1317.15,1214070.0,0.0
2010-12-22,1328.0,1330.0,1304.15,1310.2,757845.0,0.0
2010-12-23,1324.05,1324.05,1309.5,1314.65,403805.0,0.0
2010-12-24,1305.0,1325.0,1301.0,1320.55,460455.0,0.0
2010-12-27,1330.0,1330.9,1311.0,1315.9,544540.0,0.0
2010-12-28,1323.0,1323.0,1286.0,1288.85,600275.0,0.0
2010-12-29,1296.5,1313.0,1291.0,1310.5,645840.0,0.0
2010-12-30,1318.7,1334.75,1306.0,1329.35,567050.0,0.0
2010-12-31,1328.0,1357.5,1328.0,1349.5,492190.0,0.0
2011-01-03,1357.25,1372.0,1342.15,1367.6,1603895.0,0.0
2011-01-04,1370.0,1377.0,1342.35,1347.4,1055590.0,0.0
2011-01-05,1345.1,1348.6,1304.0,1310.85,912005.0,0.0
2011-01-06,1322.05,1322.05,1300.05,1307.4,603950.0,0.0
2011-01-07,1306.7,1306.7,1262.65,1280.25,1451140.0,0.0
2011-01-10,1283.0,1304.8,1248.85,1256.2,988475.0,0.0
2011-01-11,1263.0,1318.0,1262.8,1297.65,1436090.0,0.0
2011-01-12,1312.0,1321.1,1290.5,1312.95,1583310.0,0.0
2011-01-13,1314.0,1326.8,1265.0,1269.2,755015.0,0.0
2011-01-14,1279.0,1279.0,1196.0,1201.35,1827715.0,0.0
2011-01-17,1222.0,1239.6,1201.55,1227.55,1479950.0,0.0
2011-01-18,1230.0,1296.55,1230.0,1279.2,1676590.0,0.0
2011-01-19,1290.0,1296.6,1267.25,1281.0,825980.0,0.0
2011-01-20,1274.7,1328.0,1255.05,1285.75,1794585.0,0.0
2011-01-21,1275.0,1295.0,1266.25,1284.4,1379430.0,0.0
2011-01-24,1285.0,1343.0,1285.0,1322.1,1451000.0,0.0
2011-01-25,1325.25,1344.7,1293.1,1298.1,1774940.0,0.0
2011-01-27,1309.0,1325.5,1288.8,1298.9,1459925.0,0.0
2011-01-28,1294.0,1303.95,1244.0,1253.3,1289525.0,0.0
2011-01-31,1247.0,1264.4,1232.0,1246.75,1476230.0,0.0
2011-02-01,1250.5,1256.8,1233.6,1241.8,766035.0,0.0
2011-02-02,1255.0,1260.0,1217.0,1224.7,1042620.0,0.0
2011-02-03,1224.0,1263.0,1217.05,1255.6,883500.0,0.0
2011-02-04,1255.0,1267.8,1211.0,1220.4,1405550.0,0.0
2011-02-07,1236.0,1241.95,1216.05,1228.75,612515.0,0.0
2011-02-08,1230.0,1233.0,1185.0,1191.5,762995.0,0.0
2011-02-09,1188.0,1193.0,1149.0,1159.45,998500.0,0.0
2011-02-10,1160.0,1194.0,1152.0,1165.85,730150.0,0.0
2011-02-11,1175.0,1228.9,1163.2,1222.0,929630.0,0.0
2011-02-14,1235.0,1279.0,1210.35,1271.3,748910.0,0.0
2011-02-15,1275.0,1288.0,1251.1,1275.65,843610.0,0.0
2011-02-16,1270.0,1301.95,1270.0,1295.85,686060.0,0.0
2011-02-17,1301.0,1330.0,1292.0,1316.9,797150.0,0.0
2011-02-18,1319.0,1341.0,1286.6,1292.95,1037640.0,0.0
2011-02-21,1288.0,1310.9,1276.6,1308.35,511875.0,0.0
2011-02-22,1293.0,1293.9,1258.9,1264.7,589065.0,0.0
2011-02-23,1260.0,1278.7,1251.0,1254.85,715925.0,0.0
2011-02-24,1254.4,1254.4,1185.0,1191.55,916430.0,0.0
2011-02-25,1210.0,1239.1,1193.6,1230.7,862300.0,0.0
2011-02-28,1237.0,1290.5,1210.15,1223.9,761800.0,0.0
2011-03-01,1233.0,1299.0,1233.0,1288.15,857405.0,0.0
2011-03-03,1284.7,1318.95,1262.35,1304.65,1650095.0,0.0
2011-03-04,1320.0,1340.5,1314.0,1328.3,1733955.0,0.0
2011-03-07,1305.0,1310.0,1270.0,1284.3,773555.0,0.0
2011-03-08,1288.0,1323.25,1285.0,1313.25,684425.0,0.0
2011-03-09,1315.0,1329.6,1292.25,1299.95,975615.0,0.0
2011-03-10,1287.15,1292.4,1275.65,1285.25,552925.0,0.0
2011-03-11,1273.0,1295.9,1258.7,1265.25,823440.0,0.0
2011-03-14,1263.2,1295.5,1263.2,1290.55,503670.0,0.0
2011-03-15,1255.0,1297.65,1245.0,1281.15,856740.0,0.0
2011-03-16,1290.0,1324.0,1290.0,1317.65,1199695.0,0.0
2011-03-17,1303.0,1327.0,1287.8,1292.7,941450.0,0.0
2011-03-18,1305.0,1305.0,1263.1,1271.25,724010.0,0.0
2011-03-21,1284.0,1290.95,1262.0,1278.1,519770.0,0.0
2011-03-22,1292.0,1302.9,1279.0,1294.8,479475.0,0.0
2011-03-23,1295.0,1315.95,1290.0,1313.4,585890.0,0.0
2011-03-24,1313.4,1334.0,1308.0,1316.5,659770.0,0.0
2011-03-25,1331.1,1369.75,1326.9,1365.75,1399590.0,0.0
2011-03-28,1365.1,1391.5,1365.1,1384.65,740800.0,0.0
2011-03-29,1383.9,1432.0,1379.1,1422.6,1459755.0,0.0
2011-03-30,1428.0,1435.0,1413.2,1424.7,867395.0,0.0
2011-03-31,1430.0,1443.7,1387.3,1403.65,811520.0,0.0
2011-04-01,1403.1,1416.95,1379.1,1409.05,555800.0,0.0
2011-04-04,1412.0,1440.0,1408.1,1432.15,476950.0,0.0
2011-04-05,1445.0,1445.0,1410.0,1427.35,697480.0,0.0
2011-04-06,1422.5,1441.5,1415.0,1429.15,730235.0,0.0
2011-04-07,1425.0,1460.0,1416.6,1447.45,902540.0,0.0
2011-04-08,1447.7,1460.55,1436.0,1450.85,1020425.0,0.0
2011-04-11,1445.0,1445.0,1407.0,1412.15,454510.0,0.0
2011-04-13,1396.0,1445.0,1391.05,1439.4,627395.0,0.0
2011-04-15,1420.0,1457.8,1420.0,1427.35,469505.0,0.0
2011-04-18,1433.0,1449.8,1388.0,1394.8,518155.0,0.0
2011-04-19,1383.25,1415.75,1383.25,1410.6,485880.0,0.0
2011-04-20,1425.0,1453.45,1414.65,1447.9,532490.0,0.0
2011-04-21,1451.0,1456.8,1441.0,1449.55,598695.0,0.0
2011-04-25,1400.0,1408.8,1371.0,1377.15,2280455.0,0.0
2011-04-26,1389.5,1389.5,1340.0,1355.2,2019455.0,0.0
2011-04-27,1370.0,1370.0,1333.2,1342.25,1427920.0,0.0
2011-04-28,1350.0,1356.95,1325.05,1334.3,756500.0,0.0
2011-04-29,1340.0,1343.6,1270.0,1286.0,2491180.0,0.0
2011-05-02,1298.7,1299.75,1261.0,1275.9,1033465.0,0.0
2011-05-03,1270.0,1295.0,1211.0,1230.7,3279185.0,0.0
2011-05-04,1233.7,1249.0,1215.8,1232.9,1673335.0,0.0
2011-05-05,1236.0,1249.5,1202.2,1209.2,1559405.0,0.0
2011-05-06,1219.0,1262.5,1215.0,1253.9,1478215.0,0.0
2011-05-09,1268.0,1268.0,1230.3,1236.7,787985.0,0.0
2011-05-10,1241.0,1241.9,1218.7,1228.95,601745.0,0.0
2011-05-11,1229.5,1244.5,1222.65,1227.7,1295260.0,0.0
2011-05-12,1227.5,1239.9,1201.0,1204.15,1009025.0,0.0
2011-05-13,1210.0,1258.3,1208.15,1244.9,1417230.0,0.0
2011-05-16,1236.0,1238.85,1219.05,1223.3,560025.0,0.0
2011-05-17,1228.95,1242.0,1207.15,1217.75,623875.0,0.0
2011-05-18,1220.0,1229.5,1203.35,1216.15,749700.0,0.0
2011-05-19,1226.0,1228.0,1208.1,1213.35,633605.0,0.0
2011-05-20,1220.0,1231.2,1209.15,1222.25,588515.0,0.0
2011-05-23,1221.0,1221.0,1182.5,1187.25,881825.0,0.0
2011-05-24,1192.1,1213.25,1187.0,1201.7,940035.0,0.0
2011-05-25,1202.0,1204.8,1175.6,1180.75,600250.0,0.0
2011-05-26,1194.0,1210.0,1184.65,1205.85,639955.0,0.0
2011-05-27,1212.0,1228.0,1207.3,1218.95,674090.0,0.0
2011-05-30,1227.9,1247.8,1225.9,1245.75,603300.0,0.0
2011-05-31,1251.3,1285.0,1251.3,1278.6,732695.0,0.0
2011-06-01,1276.1,1290.7,1265.5,1275.3,756415.0,0.0
2011-06-02,1260.0,1285.95,1241.2,1276.55,588380.0,0.0
2011-06-03,1279.0,1288.0,1235.05,1243.65,598350.0,0.0
2011-06-06,1240.0,1242.95,1209.85,1235.45,797055.0,0.0
2011-06-07,1226.0,1252.5,1225.0,1244.6,597635.0,0.0
2011-06-08,1230.0,1236.4,1217.65,1228.45,1215085.0,2.8
2011-06-09,1230.95,1251.3,1229.5,1246.05,540830.0,0.0
2011-06-10,1242.0,1246.0,1225.85,1235.65,426035.0,0.0
2011-06-13,1230.0,1239.8,1217.0,1236.8,574565.0,0.0
2011-06-14,1236.8,1260.9,1236.8,1258.35,391985.0,0.0
2011-06-15,1260.6,1265.0,1221.0,1223.95,530840.0,0.0
2011-06-16,1222.0,1231.0,1205.6,1218.8,1041495.0,0.0
2011-06-17,1228.0,1236.7,1214.05,1223.35,476260.0,0.0
2011-06-20,1236.0,1236.0,1201.1,1224.05,499545.0,0.0
2011-06-21,1226.3,1257.8,1220.0,1241.0,689110.0,0.0
2011-06-22,1253.0,1264.9,1246.0,1254.65,615970.0,0.0
2011-06-23,1250.0,1250.0,1233.0,1244.0,774520.0,0.0
2011-06-24,1252.0,1277.0,1250.9,1272.55,639280.0,0.0
2011-06-27,1269.45,1307.5,1262.25,1304.55,739630.0,0.0
2011-06-28,1314.75,1314.75,1291.4,1301.45,514140.0,0.0
2011-06-29,1307.95,1316.0,1288.0,1293.7,540130.0,0.0
2011-06-30,1299.7,1305.9,1281.5,1289.0,396300.0,0.0
2011-07-01,1309.0,1314.65,1291.6,1310.7,516890.0,0.0
2011-07-04,1315.0,1339.0,1312.1,1333.05,562430.0,0.0
2011-07-05,1335.0,1338.0,1320.0,1326.55,378375.0,0.0
2011-07-06,1328.0,1330.0,1306.0,1310.95,319105.0,0.0
2011-07-07,1318.35,1334.7,1309.35,1331.6,326380.0,0.0
2011-07-08,1334.0,1336.0,1305.0,1307.3,293310.0,0.0
2011-07-11,1306.8,1307.0,1260.85,1264.2,527470.0,0.0
2011-07-12,1258.0,1272.0,1245.05,1266.55,920050.0,0.0
2011-07-13,1274.9,1283.4,1263.25,1274.15,555900.0,0.0
2011-07-14,1268.8,1294.0,1266.0,1279.2,465040.0,0.0
2011-07-15,1280.2,1286.95,1023.4,1267.9,263575.0,0.0
2011-07-18,1269.65,1269.9,1253.15,1263.8,245310.0,0.0
2011-07-19,1266.5,1278.0,1262.85,1272.7,289725.0,0.0
2011-07-20,1280.0,1281.0,1256.2,1259.65,391970.0,0.0
2011-07-21,1260.0,1260.0,1232.65,1239.4,533180.0,0.0
2011-07-22,1243.0,1311.8,1240.5,1296.95,3305525.0,0.0
2011-07-25,1291.25,1340.0,1291.0,1337.2,1031525.0,0.0
2011-07-26,1330.0,1339.9,1306.0,1319.85,926705.0,0.0
2011-07-27,1320.0,1324.0,1293.45,1300.1,615185.0,0.0
2011-07-28,1280.0,1301.95,1280.0,1297.85,514660.0,0.0
2011-07-29,1297.0,1342.0,1294.0,1338.15,853705.0,0.0
2011-08-01,1345.0,1367.1,1345.0,1352.0,608790.0,0.0
2011-08-02,1348.75,1349.9,1327.0,1343.1,380520.0,0.0
2011-08-03,1328.3,1328.3,1293.75,1308.2,661420.0,0.0
2011-08-04,1307.4,1314.0,1281.0,1285.0,703380.0,0.0
2011-08-05,1249.0,1254.4,1201.1,1244.25,1485795.0,0.0
2011-08-08,1209.0,1264.0,1200.0,1237.0,996020.0,0.0
2011-08-09,1193.7,1240.0,1181.1,1210.5,1430270.0,0.0
2011-08-10,1244.0,1251.0,1226.3,1248.45,842355.0,0.0
2011-08-11,1235.1,1251.95,1208.25,1211.45,782725.0,0.0
2011-08-12,1229.0,1230.6,1196.0,1208.9,929890.0,0.0
2011-08-16,1228.0,1230.0,1205.0,1210.7,456095.0,0.0
2011-08-17,1205.3,1226.7,1170.85,1173.0,996975.0,0.0
2011-08-18,1172.7,1175.0,1101.0,1108.3,1961760.0,0.0
2011-08-19,1094.0,1100.0,1043.35,1072.75,1757055.0,0.0
2011-08-22,1079.55,1080.0,1027.0,1050.95,1347030.0,0.0
2011-08-23,1062.9,1102.35,1051.25,1082.8,1460590.0,0.0
2011-08-24,1085.0,1113.75,1038.25,1049.05,1646345.0,0.0
2011-08-25,1055.5,1063.5,1006.3,1021.65,2020775.0,0.0
2011-08-26,1023.0,1032.85,992.1,999.85,1379545.0,0.0
2011-08-29,1019.9,1049.0,1015.0,1040.7,1204585.0,0.0
2011-08-30,1060.0,1082.2,1055.0,1075.0,1058845.0,0.0
2011-09-02,1101.0,1104.0,1048.0,1076.95,750020.0,0.0
2011-09-05,1075.0,1125.0,1058.1,1116.0,1098625.0,0.0
2011-09-06,1108.0,1142.9,1085.0,1138.65,1689380.0,0.0
2011-09-07,1140.0,1157.0,1140.0,1144.2,931495.0,0.0
2011-09-08,1147.8,1159.9,1127.0,1151.25,859740.0,0.0
2011-09-09,1152.0,1154.0,1098.1,1103.15,1214280.0,0.0
2011-09-12,1090.0,1090.0,1047.0,1052.2,866700.0,0.0
2011-09-13,1057.35,1078.5,1040.5,1051.4,967480.0,0.0
2011-09-14,1058.4,1088.9,1043.6,1084.65,1502875.0,0.0
2011-09-15,1091.05,1125.95,1067.25,1115.75,1443455.0,0.0
2011-09-16,1125.0,1141.0,1105.0,1133.15,2123935.0,0.0
2011-09-19,1121.0,1124.1,1102.0,1108.2,734245.0,0.0
2011-09-20,1105.0,1148.0,1098.45,1142.7,822745.0,0.0
2011-09-21,1140.0,1157.85,1131.4,1153.5,1236750.0,0.0
2011-09-22,1126.2,1135.1,1106.0,1112.5,1006380.0,0.0
2011-09-23,1100.0,1115.0,1065.55,1088.75,1581860.0,0.0
2011-09-26,1086.5,1086.5,1038.55,1055.8,1484795.0,0.0
2011-09-27,1073.0,1095.0,1066.2,1089.2,901715.0,0.0
2011-09-28,1095.0,1098.0,1064.0,1070.3,847695.0,0.0
2011-09-29,1067.7,1079.7,1056.1,1067.95,753150.0,0.0
2011-09-30,1061.05,1064.0,1015.1,1021.45,1707890.0,0.0
2011-10-03,1006.0,1006.4,980.0,990.75,1071825.0,0.0
2011-10-04,984.85,995.9,951.4,959.1,2416230.0,0.0
2011-10-05,973.7,975.2,946.35,952.0,1826755.0,0.0
2011-10-07,979.0,1040.0,978.1,1029.95,1587080.0,0.0
2011-10-10,1031.0,1051.0,1016.3,1046.8,736040.0,0.0
2011-10-11,1060.0,1081.0,1046.2,1052.2,1300605.0,0.0
2011-10-12,1055.0,1104.9,1038.0,1095.2,1477330.0,0.0
2011-10-13,1100.0,1107.7,1075.0,1086.25,2013075.0,0.0
2011-10-14,1079.0,1109.35,1070.0,1104.15,1309420.0,0.0
2011-10-17,1111.0,1132.2,1107.0,1120.4,812600.0,0.0
2011-10-18,1099.95,1102.85,1078.0,1095.45,818395.0,0.0
2011-10-19,1104.7,1133.5,1104.7,1131.2,633590.0,0.0
2011-10-20,1116.0,1135.65,1100.3,1130.5,799635.0,0.0
2011-10-21,1135.5,1139.7,1119.4,1124.25,669040.0,0.0
2011-10-24,1158.0,1188.9,1154.2,1168.7,1623725.0,0.0
2011-10-25,1172.5,1194.0,1111.1,1119.05,2330370.0,0.0
2011-10-28,1155.7,1181.85,1148.5,1152.4,1216190.0,0.0
2011-10-31,1151.7,1164.0,1141.0,1159.7,745295.0,0.0
2011-11-01,1152.4,1155.9,1131.2,1135.45,621895.0,0.0
2011-11-02,1123.0,1140.45,1117.15,1127.8,775460.0,0.0
2011-11-03,1124.0,1130.85,1103.2,1116.45,865535.0,0.0
2011-11-04,1138.7,1144.9,1124.05,1128.9,735930.0,0.0
2011-11-08,1135.0,1152.0,1130.0,1140.25,836055.0,0.0
2011-11-09,1146.05,1150.0,1102.6,1112.05,886795.0,0.0
2011-11-11,1110.0,1112.55,1052.0,1056.85,1767490.0,0.0
2011-11-14,1075.0,1081.65,1046.5,1049.35,854130.0,0.0
2011-11-15,1045.0,1050.7,999.1,1008.15,1195605.0,0.0
2011-11-16,1007.9,1021.0,978.35,1006.3,1888760.0,0.0
2011-11-17,1000.15,1009.9,981.0,985.0,1817780.0,0.0
2011-11-18,979.65,979.9,942.5,964.2,1930745.0,0.0
2011-11-21,955.05,970.8,941.0,946.15,1772245.0,0.0
2011-11-22,955.1,959.8,930.85,947.45,2025065.0,0.0
2011-11-23,937.9,942.45,921.1,936.5,1417390.0,0.0
2011-11-24,938.0,964.7,937.0,957.35,1593205.0,0.0
2011-11-25,956.0,976.0,945.55,967.65,1485535.0,0.0
2011-11-28,984.65,994.4,974.0,988.7,1164955.0,0.0
2011-11-29,993.0,1001.9,965.55,975.15,1301340.0,0.0
2011-11-30,957.5,974.3,936.55,947.5,1521985.0,0.0
2011-12-01,983.2,999.0,963.8,972.05,1285285.0,0.0
2011-12-02,977.5,1010.0,965.15,1005.15,1465050.0,0.0
2011-12-05,1004.1,1033.0,992.0,1029.05,1567480.0,0.0
2011-12-07,1037.0,1052.0,1030.0,1039.85,1123450.0,0.0
2011-12-08,1037.1,1042.0,995.5,1003.65,1338460.0,0.0
2011-12-09,985.0,1012.0,978.0,991.45,1627900.0,0.0
2011-12-12,1007.4,1007.4,965.0,970.1,1326300.0,0.0
2011-12-13,964.0,974.9,941.6,961.05,2134045.0,0.0
2011-12-14,961.0,981.0,951.0,959.5,1372895.0,0.0
2011-12-15,950.0,953.5,934.05,947.65,2110365.0,0.0
2011-12-16,956.0,964.8,891.1,900.45,3850625.0,0.0
2011-12-19,898.0,898.0,829.0,848.25,2927145.0,0.0
2011-12-20,855.0,857.85,810.0,818.95,2820235.0,0.0
2011-12-21,845.0,860.95,832.75,854.25,1720120.0,0.0
2011-12-22,849.0,879.7,841.2,873.3,2946210.0,0.0
2011-12-23,884.5,895.0,866.15,878.5,1871860.0,0.0
2011-12-26,886.0,891.85,866.65,872.8,1455460.0,0.0
2011-12-27,874.0,874.0,840.55,843.75,1374420.0,0.0
2011-12-28,838.1,840.0,820.8,832.3,1372305.0,0.0
2011-12-29,824.9,838.0,810.05,816.55,1635760.0,0.0
